"","location","Year","method","recording_date","transcriber","n"
"2758","BG-15-30",2018,"3m 1SPM","2018-06-20","Christopher Moser-Purdy",1
"2759","BG-15-30",2018,"3m 1SPM","2018-07-02","Tyne Baker",1
"2760","BG-15-30",2018,"3m 1SPM","2018-07-10","Brandon Law",1
"2761","BG-15-31",2018,"3m 1SPM","2018-06-30","Tyne Baker",1
"2762","BG-15-31",2018,"3m 1SPM","2018-07-02","Brandon Law",1
"2763","BG-15-31",2018,"3m 1SPM","2018-07-04","Brandon Law",1
"2764","BG-15-31",2018,"3m 1SPM","2018-07-06","Scott Wilson",1
"2765","BG-15-32",2018,"3m 1SPM","2018-06-30","D Emkoad",1
"2766","BG-15-32",2018,"3m 1SPM","2018-07-01","Jillian Slater",1
"2767","BG-15-32",2018,"3m 1SPM","2018-07-03","Tyne Baker",1
"2768","BG-15-32",2018,"3m 1SPM","2018-07-06","Christopher Wagner",1
"2769","BG-15-33",2018,"3m 1SPM","2018-05-20","Christopher Moser-Purdy",1
"2770","BG-15-33",2018,"3m 1SPM","2018-05-29","Brandon Law",1
"2771","BG-15-33",2018,"3m 1SPM","2018-06-01","Brandon Law",1
"2772","BG-15-33",2018,"3m 1SPM","2018-06-09","Christopher Moser-Purdy",1
"2773","BG-15-34",2018,"3m 1SPM","2018-05-22","Christopher Wagner",1
"2774","BG-15-34",2018,"3m 1SPM","2018-05-24","Brandon Law",1
"2775","BG-15-34",2018,"3m 1SPM","2018-05-28","Jake Lewis",1
"2776","BG-15-34",2018,"3m 1SPM","2018-06-02","Jillian Slater",1
"2777","BG-15-35",2018,"3m 1SPM","2018-07-02","Tyne Baker",1
"2778","BG-15-35",2018,"3m 1SPM","2018-07-05","Brandon Law",1
"2779","BG-15-35",2018,"3m 1SPM","2018-07-06","Tyne Baker",1
"2780","BG-15-35",2018,"3m 1SPM","2018-07-11","Brandon Law",1
"2781","BG-15-36",2018,"3m 1SPM","2018-07-04","Brandon Law",1
"2782","BG-15-36",2018,"3m 1SPM","2018-07-05","Christopher Moser-Purdy",1
"2783","BG-15-36",2018,"3m 1SPM","2018-07-06","Brandon Law",1
"2784","BG-15-36",2018,"3m 1SPM","2018-07-09","Brandon Law",1
"2785","BG-15-37",2018,"3m 1SPM","2018-05-25","Jake Lewis",1
"2786","BG-15-37",2018,"3m 1SPM","2018-06-02","Brandon Law",1
"2787","BG-15-37",2018,"3m 1SPM","2018-06-05","Scott Wilson",1
"2788","BG-15-37",2018,"3m 1SPM","2018-06-08","Laurel McDonald",1
"2789","BG-15-38",2018,"3m 1SPM","2018-05-23","Scott Wilson",1
"2790","BG-15-38",2018,"3m 1SPM","2018-05-30","Brandon Law",1
"2791","BG-15-38",2018,"3m 1SPM","2018-06-03","Christopher Wagner",1
"2792","BG-15-38",2018,"3m 1SPM","2018-06-08","Connor Charchuk",1
"2793","BG-15-39",2018,"3m 1SPM","2018-06-17","Jillian Slater",1
"2794","BG-15-39",2018,"3m 1SPM","2018-07-02","Christopher Wagner",1
"2795","BG-15-39",2018,"3m 1SPM","2018-07-04","Jillian Slater",1
"2796","BG-15-39",2018,"3m 1SPM","2018-07-07","Christopher Wagner",1
"2797","BG-15-4",2018,"3m 1SPM","2018-06-30","Christopher Moser-Purdy",1
"2798","BG-15-4",2018,"3m 1SPM","2018-07-01","Jillian Slater",1
"2799","BG-15-4",2018,"3m 1SPM","2018-07-05","Christopher Wagner",1
"2800","BG-15-4",2018,"3m 1SPM","2018-07-07","Brandon Law",1
"2801","BG-15-40",2018,"3m 1SPM","2018-06-19","Christopher Moser-Purdy",1
"2802","BG-15-40",2018,"3m 1SPM","2018-06-21","Brandon Law",1
"2803","BG-15-40",2018,"3m 1SPM","2018-07-04","Jillian Slater",1
"2804","BG-15-40",2018,"3m 1SPM","2018-07-10","Christopher Wagner",1
"2805","BG-15-41",2018,"3m 1SPM","2018-05-21","Laurel McDonald",1
"2806","BG-15-41",2018,"3m 1SPM","2018-05-27","Tyne Baker",1
"2807","BG-15-41",2018,"3m 1SPM","2018-06-06","Brandon Law",1
"2808","BG-15-41",2018,"3m 1SPM","2018-06-07","Laurel McDonald",1
"2809","BG-15-42",2018,"3m 1SPM","2018-05-21","Dan Burgin",1
"2810","BG-15-42",2018,"3m 1SPM","2018-06-03","Laurel McDonald",1
"2811","BG-15-42",2018,"3m 1SPM","2018-06-05","Connor Charchuk",1
"2812","BG-15-42",2018,"3m 1SPM","2018-06-07","Christopher Wagner",1
"2813","BG-15-43",2018,"3m 1SPM","2018-06-30","Christopher Moser-Purdy",1
"2814","BG-15-43",2018,"3m 1SPM","2018-07-06","Brandon Law",1
"2815","BG-15-43",2018,"3m 1SPM","2018-07-10","Christopher Wagner",1
"2816","BG-15-43",2018,"3m 1SPM","2018-07-11","Brandon Law",1
"2817","BG-15-44",2018,"3m 1SPM","2018-06-30","Christopher Wagner",1
"2818","BG-15-44",2018,"3m 1SPM","2018-07-04","Kevan Cowcill",1
"2819","BG-15-44",2018,"3m 1SPM","2018-07-07","Laurel McDonald",1
"2820","BG-15-44",2018,"3m 1SPM","2018-07-10","Jillian Slater",1
"2821","BG-15-45",2018,"3m 1SPM","2018-05-20","Christopher Moser-Purdy",1
"2822","BG-15-45",2018,"3m 1SPM","2018-05-25","Laurel McDonald",1
"2823","BG-15-45",2018,"3m 1SPM","2018-06-03","Christopher Wagner",1
"2824","BG-15-45",2018,"3m 1SPM","2018-06-05","Christopher Wagner",1
"2825","BG-15-46",2018,"3m 1SPM","2018-05-22","Christopher Moser-Purdy",1
"2826","BG-15-46",2018,"3m 1SPM","2018-05-30","Kevan Cowcill",1
"2827","BG-15-46",2018,"3m 1SPM","2018-06-05","Brandon Law",1
"2828","BG-15-46",2018,"3m 1SPM","2018-06-07","Christopher Moser-Purdy",1
"2829","BG-15-47",2018,"3m 1SPM","2018-06-22","Tyne Baker",1
"2830","BG-15-47",2018,"3m 1SPM","2018-06-23","Jillian Slater",1
"2831","BG-15-47",2018,"3m 1SPM","2018-06-30","Brandon Law",1
"2832","BG-15-47",2018,"3m 1SPM","2018-07-05","Christopher Moser-Purdy",1
"2833","BG-15-48",2018,"3m 1SPM","2018-07-04","Christopher Moser-Purdy",1
"2834","BG-15-48",2018,"3m 1SPM","2018-07-06","Laurel McDonald",1
"2835","BG-15-48",2018,"3m 1SPM","2018-07-08","Nicole Boucher",1
"2836","BG-15-48",2018,"3m 1SPM","2018-07-09","Scott Wilson",1
"2837","BG-15-49",2018,"3m 1SPM","2018-05-21","Nicole Boucher",1
"2838","BG-15-49",2018,"3m 1SPM","2018-05-27","Jake Lewis",1
"2839","BG-15-49",2018,"3m 1SPM","2018-05-28","Dan Burgin",1
"2840","BG-15-49",2018,"3m 1SPM","2018-06-01","Brandon Law",1
"2841","BG-15-5",2018,"3m 1SPM","2018-05-28","Laurel McDonald",1
"2842","BG-15-5",2018,"3m 1SPM","2018-06-01","Connor Charchuk",1
"2843","BG-15-5",2018,"3m 1SPM","2018-06-02","Scott Wilson",1
"2844","BG-15-5",2018,"3m 1SPM","2018-06-08","Jillian Slater",1
"2845","BG-15-50",2018,"3m 1SPM","2018-05-22","Christopher Wagner",1
"2846","BG-15-50",2018,"3m 1SPM","2018-06-05","Nicole Boucher",1
"2847","BG-15-50",2018,"3m 1SPM","2018-06-06","Nicole Boucher",1
"2848","BG-15-50",2018,"3m 1SPM","2018-06-07","Connor Charchuk",1
"2849","BG-15-51",2018,"3m 1SPM","2018-05-25","Laurel McDonald",1
"2850","BG-15-51",2018,"3m 1SPM","2018-05-28","Jillian Slater",1
"2851","BG-15-51",2018,"3m 1SPM","2018-06-01","Jillian Slater",1
"2852","BG-15-51",2018,"3m 1SPM","2018-06-02","Christopher Moser-Purdy",1
"2853","BG-15-52",2018,"3m 1SPM","2018-05-20","Christopher Wagner",1
"2854","BG-15-52",2018,"3m 1SPM","2018-05-22","Laurel McDonald",1
"2855","BG-15-52",2018,"3m 1SPM","2018-05-24","Scott Wilson",1
"2856","BG-15-52",2018,"3m 1SPM","2018-06-06","Christopher Moser-Purdy",1
"2857","BG-15-53",2018,"3m 1SPM","2018-06-29","Tyne Baker",1
"2858","BG-15-53",2018,"3m 1SPM","2018-06-30","Jake Lewis",1
"2859","BG-15-53",2018,"3m 1SPM","2018-07-06","Connor Charchuk",1
"2860","BG-15-53",2018,"3m 1SPM","2018-07-11","Christopher Wagner",1
"2861","BG-15-54",2018,"3m 1SPM","2018-06-21","Brandon Law",1
"2862","BG-15-54",2018,"3m 1SPM","2018-06-24","Nicole Boucher",1
"2863","BG-15-54",2018,"3m 1SPM","2018-06-29","Jillian Slater",1
"2864","BG-15-54",2018,"3m 1SPM","2018-07-01","Scott Wilson",1
"2865","BG-15-55",2018,"3m 1SPM","2018-05-27","Brandon Law",1
"2866","BG-15-55",2018,"3m 1SPM","2018-06-02","Brandon Law",1
"2867","BG-15-55",2018,"3m 1SPM","2018-06-07","Connor Charchuk",1
"2868","BG-15-55",2018,"3m 1SPM","2018-06-08","Brandon Law",1
"2869","BG-15-56",2018,"3m 1SPM","2018-05-20","Christopher Moser-Purdy",1
"2870","BG-15-56",2018,"3m 1SPM","2018-05-25","Christopher Wagner",1
"2871","BG-15-56",2018,"3m 1SPM","2018-06-01","Brandon Law",1
"2872","BG-15-56",2018,"3m 1SPM","2018-06-02","Christopher Wagner",1
"2873","BG-15-57",2018,"3m 1SPM","2018-06-18","Jillian Slater",1
"2874","BG-15-57",2018,"3m 1SPM","2018-06-19","Dan Burgin",1
"2875","BG-15-57",2018,"3m 1SPM","2018-06-21","Connor Charchuk",1
"2876","BG-15-57",2018,"3m 1SPM","2018-06-22","Christopher Wagner",1
"2877","BG-15-58",2018,"3m 1SPM","2018-06-30","Nicole Boucher",1
"2878","BG-15-58",2018,"3m 1SPM","2018-07-04","Dan Burgin",1
"2879","BG-15-58",2018,"3m 1SPM","2018-07-06","Dan Burgin",1
"2880","BG-15-58",2018,"3m 1SPM","2018-07-07","Jake Lewis",1
"2881","BG-15-59",2018,"3m 1SPM","2018-05-20","Brandon Law",1
"2882","BG-15-59",2018,"3m 1SPM","2018-05-23","Jillian Slater",1
"2883","BG-15-59",2018,"3m 1SPM","2018-05-24","Brandon Law",1
"2884","BG-15-59",2018,"3m 1SPM","2018-05-25","Christopher Wagner",1
"2885","BG-15-6",2018,"3m 1SPM","2018-05-20","Nicole Boucher",1
"2886","BG-15-6",2018,"3m 1SPM","2018-05-24","Christopher Moser-Purdy",1
"2887","BG-15-6",2018,"3m 1SPM","2018-05-27","Tyne Baker",1
"2888","BG-15-6",2018,"3m 1SPM","2018-06-02","Brandon Law",1
"2889","BG-15-60",2018,"3m 1SPM","2018-05-22","Laurel McDonald",1
"2890","BG-15-60",2018,"3m 1SPM","2018-05-29","Kevan Cowcill",1
"2891","BG-15-60",2018,"3m 1SPM","2018-05-30","Christopher Wagner",1
"2892","BG-15-60",2018,"3m 1SPM","2018-06-08","Kevan Cowcill",1
"2893","BG-15-61",2018,"3m 1SPM","2018-06-20","Jake Lewis",1
"2894","BG-15-61",2018,"3m 1SPM","2018-06-29","Brandon Law",1
"2895","BG-15-61",2018,"3m 1SPM","2018-07-01","Nicole Boucher",1
"2896","BG-15-61",2018,"3m 1SPM","2018-07-11","Kevan Cowcill",1
"2897","BG-15-62",2018,"3m 1SPM","2018-06-19","Jillian Slater",1
"2898","BG-15-62",2018,"3m 1SPM","2018-06-24","Brandon Law",1
"2899","BG-15-62",2018,"3m 1SPM","2018-06-25","Christopher Moser-Purdy",1
"2900","BG-15-62",2018,"3m 1SPM","2018-07-01","Jillian Slater",1
"2901","BG-15-63",2018,"3m 1SPM","2018-05-21","Connor Charchuk",1
"2902","BG-15-63",2018,"3m 1SPM","2018-05-23","Christopher Moser-Purdy",1
"2903","BG-15-63",2018,"3m 1SPM","2018-05-29","Jillian Slater",1
"2904","BG-15-63",2018,"3m 1SPM","2018-06-09","Christopher Wagner",1
"2905","BG-15-64",2018,"3m 1SPM","2018-05-23","Jake Lewis",1
"2906","BG-15-64",2018,"3m 1SPM","2018-05-24","Laurel McDonald",1
"2907","BG-15-64",2018,"3m 1SPM","2018-05-28","Kevan Cowcill",1
"2908","BG-15-64",2018,"3m 1SPM","2018-06-02","Jillian Slater",1
"2909","BG-15-65",2018,"3m 1SPM","2018-06-20","Scott Wilson",1
"2910","BG-15-65",2018,"3m 1SPM","2018-06-21","Tyne Baker",1
"2911","BG-15-65",2018,"3m 1SPM","2018-06-23","Brandon Law",1
"2912","BG-15-65",2018,"3m 1SPM","2018-06-24","Christopher Wagner",1
"2913","BG-15-65",2018,"3m 1SPM","2018-06-25","Jillian Slater",1
"2914","BG-15-65",2018,"3m 1SPM","2018-06-26","D Emkoad",1
"2915","BG-15-65",2018,"3m 1SPM","2018-06-27","Scott Wilson",1
"2916","BG-15-66",2018,"3m 1SPM","2018-06-19","Scott Wilson",1
"2917","BG-15-66",2018,"3m 1SPM","2018-06-29","Kevan Cowcill",1
"2918","BG-15-66",2018,"3m 1SPM","2018-07-02","Jillian Slater",1
"2919","BG-15-66",2018,"3m 1SPM","2018-07-10","Jake Lewis",1
"2920","BG-15-67",2018,"3m 1SPM","2018-05-20","Laurel McDonald",1
"2921","BG-15-67",2018,"3m 1SPM","2018-05-30","Nicole Boucher",1
"2922","BG-15-67",2018,"3m 1SPM","2018-06-05","Christopher Moser-Purdy",1
"2923","BG-15-67",2018,"3m 1SPM","2018-06-06","Tyne Baker",1
"2924","BG-15-68",2018,"3m 1SPM","2018-05-25","Christopher Moser-Purdy",1
"2925","BG-15-68",2018,"3m 1SPM","2018-05-28","Nicole Boucher",1
"2926","BG-15-68",2018,"3m 1SPM","2018-05-29","Tyne Baker",1
"2927","BG-15-68",2018,"3m 1SPM","2018-06-05","Tyne Baker",1
"2928","BG-15-69",2018,"3m 1SPM","2018-06-17","Christopher Moser-Purdy",1
"2929","BG-15-69",2018,"3m 1SPM","2018-06-19","Connor Charchuk",1
"2930","BG-15-69",2018,"3m 1SPM","2018-06-21","Laurel McDonald",1
"2931","BG-15-69",2018,"3m 1SPM","2018-07-08","Christopher Wagner",1
"2932","BG-15-7",2019,"3m 1SPM","2019-06-29","Tyne Baker",1
"2933","BG-15-7",2019,"3m 1SPM","2019-07-04","D Emkoad",1
"2934","BG-15-7",2019,"3m 1SPM","2019-07-08","Christopher Moser-Purdy",1
"2935","BG-15-7",2019,"3m 1SPM","2019-07-11","Christopher Wagner",1
"2936","BG-15-70",2018,"3m 1SPM","2018-06-20","Brandon Law",1
"2937","BG-15-70",2018,"3m 1SPM","2018-06-24","Jake Lewis",1
"2938","BG-15-70",2018,"3m 1SPM","2018-06-29","Tyne Baker",1
"2939","BG-15-70",2018,"3m 1SPM","2018-07-11","Tyne Baker",1
"2940","BG-15-71",2018,"3m 1SPM","2018-06-22","Brandon Law",1
"2941","BG-15-71",2018,"3m 1SPM","2018-06-24","Christopher Wagner",1
"2942","BG-15-71",2018,"3m 1SPM","2018-07-01","Brandon Law",1
"2943","BG-15-71",2018,"3m 1SPM","2018-07-07","Scott Wilson",1
"2944","BG-15-72",2018,"3m 1SPM","2018-06-20","Dan Burgin",1
"2945","BG-15-72",2018,"3m 1SPM","2018-06-25","Laurel McDonald",1
"2946","BG-15-72",2018,"3m 1SPM","2018-07-01","Dan Burgin",1
"2947","BG-15-72",2018,"3m 1SPM","2018-07-09","Jillian Slater",1
"2948","BG-15-73",2018,"3m 1SPM","2018-05-20","Christopher Wagner",1
"2949","BG-15-73",2018,"3m 1SPM","2018-05-24","Jake Lewis",1
"2950","BG-15-73",2018,"3m 1SPM","2018-06-02","Brandon Law",1
"2951","BG-15-73",2018,"3m 1SPM","2018-06-06","Kevan Cowcill",1
"2952","BG-15-74",2018,"3m 1SPM","2018-05-27","Tyne Baker",1
"2953","BG-15-74",2018,"3m 1SPM","2018-05-29","Jillian Slater",1
"2954","BG-15-74",2018,"3m 1SPM","2018-06-03","Jake Lewis",1
"2955","BG-15-74",2018,"3m 1SPM","2018-06-06","Christopher Moser-Purdy",1
"2956","BG-15-75",2018,"3m 1SPM","2018-06-17","Brandon Law",1
"2957","BG-15-75",2018,"3m 1SPM","2018-06-17","Christopher Moser-Purdy",1
"2958","BG-15-75",2018,"3m 1SPM","2018-06-17","Scott Wilson",1
"2959","BG-15-75",2018,"3m 1SPM","2018-06-18","Brandon Law",1
"2960","BG-15-75",2018,"3m 1SPM","2018-06-18","Scott Wilson",1
"2961","BG-15-77",2018,"3m 1SPM","2018-05-22","Connor Charchuk",1
"2962","BG-15-77",2018,"3m 1SPM","2018-05-23","Scott Wilson",1
"2963","BG-15-77",2018,"3m 1SPM","2018-05-27","Nicole Boucher",1
"2964","BG-15-77",2018,"3m 1SPM","2018-06-06","Jillian Slater",1
"2965","BG-15-78",2018,"3m 1SPM","2018-05-20","Laurel McDonald",1
"2966","BG-15-78",2018,"3m 1SPM","2018-05-24","Christopher Moser-Purdy",1
"2967","BG-15-78",2018,"3m 1SPM","2018-05-30","Nicole Boucher",1
"2968","BG-15-78",2018,"3m 1SPM","2018-06-06","Christopher Moser-Purdy",1
"2969","BG-15-79",2018,"3m 1SPM","2018-06-23","Tyne Baker",1
"2970","BG-15-79",2018,"3m 1SPM","2018-06-30","Jillian Slater",1
"2971","BG-15-79",2018,"3m 1SPM","2018-07-08","Nicole Boucher",1
"2972","BG-15-79",2018,"3m 1SPM","2018-07-11","Christopher Moser-Purdy",1
"2973","BG-15-8",2019,"3m 1SPM","2019-06-04","Jillian Slater",1
"2974","BG-15-8",2019,"3m 1SPM","2019-06-17","Jake Lewis",1
"2975","BG-15-8",2019,"3m 1SPM","2019-07-01","Scott Wilson",1
"2976","BG-15-8",2019,"3m 1SPM","2019-07-08","Jake Lewis",1
"2977","BG-15-80",2018,"3m 1SPM","2018-06-17","Christopher Wagner",1
"2978","BG-15-80",2018,"3m 1SPM","2018-06-19","Christopher Wagner",1
"2979","BG-15-80",2018,"3m 1SPM","2018-06-23","Scott Wilson",1
"2980","BG-15-80",2018,"3m 1SPM","2018-06-26","Christopher Moser-Purdy",1
"2981","BG-15-81",2018,"3m 1SPM","2018-06-26","Connor Charchuk",1
"2982","BG-15-81",2018,"3m 1SPM","2018-07-08","Christopher Wagner",1
"2983","BG-15-81",2018,"3m 1SPM","2018-07-09","Dan Burgin",1
"2984","BG-15-81",2018,"3m 1SPM","2018-07-11","Connor Charchuk",1
"2985","BG-15-82",2018,"3m 1SPM","2018-06-23","Laurel McDonald",1
"2986","BG-15-82",2018,"3m 1SPM","2018-06-24","Tyne Baker",1
"2987","BG-15-82",2018,"3m 1SPM","2018-07-02","Christopher Wagner",1
"2988","BG-15-82",2018,"3m 1SPM","2018-07-08","Jillian Slater",1
"2989","BG-15-83",2018,"3m 1SPM","2018-06-24","Jake Lewis",1
"2990","BG-15-83",2018,"3m 1SPM","2018-07-04","Christopher Moser-Purdy",1
"2991","BG-15-83",2018,"3m 1SPM","2018-07-05","Nicole Boucher",1
"2992","BG-15-83",2018,"3m 1SPM","2018-07-07","Jake Lewis",1
"2993","BG-15-84",2019,"3m 1SPM","2019-06-02","Connor Charchuk",1
"2994","BG-15-84",2019,"3m 1SPM","2019-06-06","Jake Lewis",1
"2995","BG-15-84",2019,"3m 1SPM","2019-06-15","S Shappas",1
"2996","BG-15-84",2019,"3m 1SPM","2019-06-23","Brandon Law",1
"2997","BG-15-85",2018,"3m 1SPM","2018-05-20","Kevan Cowcill",1
"2998","BG-15-85",2018,"3m 1SPM","2018-05-23","Jillian Slater",1
"2999","BG-15-85",2018,"3m 1SPM","2018-05-25","Tyne Baker",1
"3000","BG-15-85",2018,"3m 1SPM","2018-06-05","Kevan Cowcill",1
"3001","BG-15-86",2018,"3m 1SPM","2018-05-28","Nicole Boucher",1
"3002","BG-15-86",2018,"3m 1SPM","2018-05-29","Nicole Boucher",1
"3003","BG-15-86",2018,"3m 1SPM","2018-06-02","Christopher Wagner",1
"3004","BG-15-86",2018,"3m 1SPM","2018-06-09","Christopher Wagner",1
"3005","BG-15-87",2018,"3m 1SPM","2018-06-17","Jillian Slater",1
"3006","BG-15-87",2018,"3m 1SPM","2018-06-20","Tyne Baker",1
"3007","BG-15-87",2018,"3m 1SPM","2018-06-21","Brandon Law",1
"3008","BG-15-87",2018,"3m 1SPM","2018-06-21","Christopher Wagner",1
"3009","BG-15-87",2018,"3m 1SPM","2018-06-22","Scott Wilson",1
"3010","BG-15-87",2018,"3m 1SPM","2018-06-25","Brandon Law",1
"3011","BG-15-87",2018,"3m 1SPM","2018-06-28","Jillian Slater",1
"3012","BG-15-87",2018,"3m 1SPM","2018-06-28","Tyne Baker",1
"3013","BG-15-88",2018,"3m 1SPM","2018-07-06","Christopher Wagner",1
"3014","BG-15-88",2018,"3m 1SPM","2018-07-07","Laurel McDonald",1
"3015","BG-15-88",2018,"3m 1SPM","2018-07-10","Christopher Wagner",1
"3016","BG-15-88",2018,"3m 1SPM","2018-07-11","Jake Lewis",1
"3017","BG-15-89",2018,"3m 1SPM","2018-07-04","Brandon Law",1
"3018","BG-15-89",2018,"3m 1SPM","2018-07-05","Tyne Baker",1
"3019","BG-15-89",2018,"3m 1SPM","2018-07-06","Tyne Baker",1
"3020","BG-15-89",2018,"3m 1SPM","2018-07-10","Christopher Moser-Purdy",1
"3021","BG-15-9",2019,"3m 1SPM","2019-06-02","D Emkoad",1
"3022","BG-15-9",2019,"3m 1SPM","2019-06-07","Connor Charchuk",1
"3023","BG-15-9",2019,"3m 1SPM","2019-06-15","Jake Lewis",1
"3024","BG-15-9",2019,"3m 1SPM","2019-07-11","Christopher Moser-Purdy",1
"3025","BG-15-90",2018,"3m 1SPM","2018-07-04","Brandon Law",1
"3026","BG-15-90",2018,"3m 1SPM","2018-07-06","Jake Lewis",1
"3027","BG-15-90",2018,"3m 1SPM","2018-07-09","Brandon Law",1
"3028","BG-15-90",2018,"3m 1SPM","2018-07-10","Dan Burgin",1
"3029","BG-15-91",2018,"3m 1SPM","2018-06-18","Christopher Wagner",1
"3030","BG-15-91",2018,"3m 1SPM","2018-06-23","Scott Wilson",1
"3031","BG-15-91",2018,"3m 1SPM","2018-07-05","Christopher Moser-Purdy",1
"3032","BG-15-91",2018,"3m 1SPM","2018-07-08","Laurel McDonald",1
"3033","BG-15-92",2018,"3m 1SPM","2018-06-20","Jake Lewis",1
"3034","BG-15-92",2018,"3m 1SPM","2018-06-26","Scott Wilson",1
"3035","BG-15-92",2018,"3m 1SPM","2018-07-07","Jillian Slater",1
"3036","BG-15-92",2018,"3m 1SPM","2018-07-09","Kevan Cowcill",1
"3037","BG-15-93",2018,"3m 1SPM","2018-06-23","Jillian Slater",1
"3038","BG-15-93",2018,"3m 1SPM","2018-06-24","Christopher Moser-Purdy",1
"3039","BG-15-93",2018,"3m 1SPM","2018-07-02","Tyne Baker",1
"3040","BG-15-93",2018,"3m 1SPM","2018-07-10","Jillian Slater",1
"3041","BG-15-94",2018,"3m 1SPM","2018-06-19","Christopher Wagner",1
"3042","BG-15-94",2018,"3m 1SPM","2018-06-22","Jillian Slater",1
"3043","BG-15-94",2018,"3m 1SPM","2018-06-23","Scott Wilson",1
"3044","BG-15-94",2018,"3m 1SPM","2018-07-09","Tyne Baker",1
"3045","BG-15-95",2018,"3m 1SPM","2018-05-27","Christopher Moser-Purdy",1
"3046","BG-15-95",2018,"3m 1SPM","2018-05-29","Connor Charchuk",1
"3047","BG-15-95",2018,"3m 1SPM","2018-06-06","Laurel McDonald",1
"3048","BG-15-95",2018,"3m 1SPM","2018-06-08","Kevan Cowcill",1
"3049","BG-15-96",2018,"3m 1SPM","2018-05-24","Christopher Moser-Purdy",1
"3050","BG-15-96",2018,"3m 1SPM","2018-05-27","Dan Burgin",1
"3051","BG-15-96",2018,"3m 1SPM","2018-05-29","Jake Lewis",1
"3052","BG-15-96",2018,"3m 1SPM","2018-05-30","Laurel McDonald",1
"3053","BG-15-97",2018,"3m 1SPM","2018-06-25","Dan Burgin",1
"3054","BG-15-97",2018,"3m 1SPM","2018-07-02","Christopher Wagner",1
"3055","BG-15-97",2018,"3m 1SPM","2018-07-09","Brandon Law",1
"3056","BG-15-97",2018,"3m 1SPM","2018-07-10","Jillian Slater",1
"3057","BG-15-98",2018,"3m 1SPM","2018-07-01","Tyne Baker",1
"3058","BG-15-98",2018,"3m 1SPM","2018-07-02","Brandon Law",1
"3059","BG-15-98",2018,"3m 1SPM","2018-07-05","Kevan Cowcill",1
"3060","BG-15-99",2018,"3m 1SPM","2018-07-01","Brandon Law",1
"3061","BG-15-99",2018,"3m 1SPM","2018-07-06","Kevan Cowcill",1
"3062","BG-15-99",2018,"3m 1SPM","2018-07-07","Jake Lewis",1
"3063","BG-15-99",2018,"3m 1SPM","2018-07-08","Laurel McDonald",1
"3064","BG-16-1",2018,"3m 1SPM","2018-07-01","Christopher Wagner",1
"3065","BG-16-1",2018,"3m 1SPM","2018-07-04","Christopher Wagner",1
"3066","BG-16-1",2018,"3m 1SPM","2018-07-10","Kevan Cowcill",1
"3067","BG-16-1",2018,"3m 1SPM","2018-07-11","Laurel McDonald",1
"3068","BG-16-10",2018,"3m 1SPM","2018-06-07","Nicole Boucher",1
"3069","BG-16-10",2018,"3m 1SPM","2018-06-14","Kevan Cowcill",1
"3070","BG-16-10",2018,"3m 1SPM","2018-06-24","Nicole Boucher",1
"3071","BG-16-10",2018,"3m 1SPM","2018-06-25","Christopher Moser-Purdy",1
"3072","BG-16-100",2018,"3m 1SPM","2018-06-29","Christopher Moser-Purdy",1
"3073","BG-16-100",2018,"3m 1SPM","2018-07-01","Laurel McDonald",1
"3074","BG-16-100",2018,"3m 1SPM","2018-07-07","Jillian Slater",1
"3075","BG-16-100",2018,"3m 1SPM","2018-07-08","Kevan Cowcill",1
"3076","BG-16-11",2018,"3m 1SPM","2018-07-10","Jillian Slater",1
"3077","BG-16-11",2018,"3m 1SPM","2018-07-11","Brandon Law",1
"3078","BG-16-11",2018,"3m 1SPM","2018-07-24","Christopher Moser-Purdy",1
"3079","BG-16-13",2019,"3m 1SPM","2019-06-19","Christopher Moser-Purdy",1
"3080","BG-16-13",2019,"3m 1SPM","2019-06-26","Christopher Moser-Purdy",1
"3081","BG-16-15",2018,"3m 1SPM","2018-06-03","Nicole Boucher",1
"3082","BG-16-15",2018,"3m 1SPM","2018-06-06","Dan Burgin",1
"3083","BG-16-15",2018,"3m 1SPM","2018-06-15","Jillian Slater",1
"3084","BG-16-15",2018,"3m 1SPM","2018-06-17","Kevan Cowcill",1
"3085","BG-16-16",2018,"3m 1SPM","2018-06-05","Brandon Law",1
"3086","BG-16-16",2018,"3m 1SPM","2018-06-07","Laurel McDonald",1
"3087","BG-16-16",2018,"3m 1SPM","2018-06-17","Dan Burgin",1
"3088","BG-16-16",2018,"3m 1SPM","2018-06-18","Jake Lewis",1
"3089","BG-16-17",2019,"3m 1SPM","2019-05-27","Christopher Wagner",1
"3090","BG-16-17",2019,"3m 1SPM","2019-06-17","Jake Lewis",1
"3091","BG-16-17",2019,"3m 1SPM","2019-06-25","Christopher Moser-Purdy",1
"3092","BG-16-17",2019,"3m 1SPM","2019-06-30","Scott Wilson",1
"3093","BG-16-18",2019,"3m 1SPM","2019-05-30","Scott Wilson",1
"3094","BG-16-18",2019,"3m 1SPM","2019-06-29","steve.enid",1
"3095","BG-16-18",2019,"3m 1SPM","2019-06-30","Jillian Slater",1
"3096","BG-16-19",2018,"3m 1SPM","2018-06-05","Brandon Law",1
"3097","BG-16-19",2018,"3m 1SPM","2018-06-08","Nicole Boucher",1
"3098","BG-16-19",2018,"3m 1SPM","2018-06-14","Jillian Slater",1
"3099","BG-16-19",2018,"3m 1SPM","2018-06-19","Nicole Boucher",1
