"","SS","DecidR","Decid1","Decid2","Decid3","Decid4","Decid5","Decid6","Decid7","Decid8","Decid9","MixedwoodR","Mixedwood1","Mixedwood2","Mixedwood3","Mixedwood4","Mixedwood5","Mixedwood6","Mixedwood7","Mixedwood8","Mixedwood9","PineR","Pine1","Pine2","Pine3","Pine4","Pine5","Pine6","Pine7","Pine8","Pine9","SpruceR","Spruce1","Spruce2","Spruce3","Spruce4","Spruce5","Spruce6","Spruce7","Spruce8","Spruce9","TreedBogR","TreedBog1","TreedBog2","TreedBog3","TreedBog4","TreedBog5","TreedBog6","TreedBog7","TreedBog8","TreedBog9","TreedFenR","TreedFen1","TreedFen2","TreedFen3","TreedFen4","TreedFen5","TreedFen6","TreedFen7","TreedFen8","TreedFen9","TreedSwampR","TreedSwamp1","TreedSwamp2","TreedSwamp3","TreedSwamp4","TreedSwamp5","TreedSwamp6","TreedSwamp7","TreedSwamp8","TreedSwamp9","GrassHerb","Shrub","GraminoidFen","Marsh","ShrubbyBog","ShrubbyFen","ShrubbySwamp","Bare","SnowIce","Water","UrbanIndustrial","UrbanResidence","RuralResidentialIndustrial","IndustrialSiteRural","WindGenerationFacility","OtherDisturbedVegetation","MineSite","PeatMine","WellSite","Pipeline","TransmissionLine","SeismicLineNarrow","SeismicLineWide","RoadHardSurface","RailHardSurface","RoadTrailVegetated","RoadVegetatedVerge","RailVegetatedVerge","CultivationCrop","CultivationAbandoned","CultivationRoughPasture","CultivationTamePasture","HighDensityLivestockOperation","BorrowpitsDugoutsSumps","MunicipalWaterSewage","Reservoirs","Canals","CCDecidR","CCDecid1","CCDecid2","CCDecid3","CCDecid4","CCMixedwoodR","CCMixedwood1","CCMixedwood2","CCMixedwood3","CCMixedwood4","CCPineR","CCPine1","CCPine2","CCPine3","CCPine4","CCSpruceR","CCSpruce1","CCSpruce2","CCSpruce3","CCSpruce4"
"BG_16_38","BG_16_38",0,0,0,0,5726.41281286951,0,68503.2766238039,58965.8238235437,19426.2839069483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20267.3088597119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26545.9225189741,5547.93579874577,0,0,0,9364.26165949947,0,1481.32600096413,13151.8250512682,0,0,0,0,0,0,0,0,0,0,0,131019.583394696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_39","BG_16_39",0,0,0,0,0,0,81507.6379865611,1654.8053913006,176681.631835076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19425.9283920583,78.3380419743326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20614.307977266,39167.8990434159,0,0,775.927078791286,7371.24579152705,0,0,10913.9550035315,0,0,0,0,0,0,0,0,0,0,0,1771.77972552697,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5669767442941,0,0,0,0
"BG_16_4","BG_16_4",0,0,0,0,2010.15256837339,171911.302919639,0,0,0,0,0,0,0,0,2825.31103522107,38197.7721715542,56152.5965970194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.649275100432,7194.61126982689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36830.9903048849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10934.5313779711,14270.7037482346,0,0,0,2531.82790301512,0,7303.51237823486,9150.90659072808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_40","BG_16_40",0,0,0,0,0,0,99791.4412435067,4834.65634536044,91394.8300754637,0,0,0,0,0,0,15224.8505351006,0,0,0,0,0,0,0,0,0,0,0,34367.144006121,0,0,0,0,0,0,0,0,0,0,450.096458612617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.557568033175,0,0,0,0,0,0,0,0,16269.4927960257,5974.16929850935,0,0,1318.82700767937,2098.23131534228,0,0,3939.36711847784,0,0,0,0,0,0,0,0,0,0,8269.92091525318,0,0,0,0,0,0,0,0,0,70209.3049834882,0,0,0,0,5527.10545217534,0,0,0,0
"BG_16_41","BG_16_41",0,0,0,0,15770.8158628707,27470.6763470954,124322.595860578,0,0,0,0,0,0,0,0,44413.844517608,0,0,0,0,0,0,0,0,33118.858799671,0,0,0,0,0,0,0,0,0,0,0,0,4215.7896983445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24293.3135933095,1012.00374978234,0,0,0,14728.5869089435,0,654.629808343197,13129.0300575116,0,0,0,0,0,0,0,0,0,0,0,56869.9569069631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_42","BG_16_42",0,0,0,0,0,0,74031.5569802207,0,0,0,0,0,0,0,32930.1113029955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29514.8804109604,0,0,0,0,0,0,0,0,0,0,0,0,3884.61506559912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14718.7934626204,5771.24805903966,0,0,1239.53740389866,630.005314859207,0,723.102460915073,1536.97878377221,0,0,0,0,0,0,0,0,0,0,0,191447.952514281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3571.08142190996,0,0,0
"BG_16_43","BG_16_43",0,0,0,657.758886187532,0,80242.0235880552,143282.275294992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36163.6585880996,0,0,68892.5538343683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6595.88757132251,0,0,0,0,0,0,0,0,0,0,0,0,0,413.435854088343,0,0,0,0,0,0,0,0,11055.5707804672,4532.34881925104,0,0,289.488949524136,2623.43929060333,0,356.750571112328,4894.81868917341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_44","BG_16_44",0,0,0,12313.2184561772,1459.36611534807,44211.5927583606,66741.1211388047,0,0,0,0,0,0,0,0,19367.4161202913,61018.2758965544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12526.5381473206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0603823412337,0,0,0,0,0,0,0,0,0,0,0,0,0,265.534517557991,0,0,0,0,0,0,0,0,17721.2529752628,6425.56217665,0,0,3285.34835632885,8449.91798971294,0,1796.417711758,6781.13000193976,0,0,0,0,0,0,0,0,0,0,0,62441.0193344584,0,0,0,0,35163.339848072,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_45","BG_16_45",0,0,0,0,143097.712548541,71478.4686599079,128307.216443145,0,0,0,0,0,0,0,0,0,7.03287689233594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13134.5600940132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3974.87284510571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_46","BG_16_46",0,0,0,0,0,33526.4318395601,134744.053307562,0,0,0,0,0,0,0,0,51580.596005712,0,96566.2754263627,0,0,0,0,0,0,0,0,0,7.38389683103362,0,0,0,0,0,0,0,8474.05711665973,1581.97333306257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13504.3660295718,2643.18248977697,0,0,2954.49674530663,6077.30036913431,0,0,8339.77382507869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_47","BG_16_47",0,0,0,0,5009.09137757192,0,232805.987240107,0,0,0,0,0,0,0,0,0,0,28507.9315830453,0,0,0,0,0,0,0,0,0,301.215103824097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.186426322233,0,0,0,0,0,0,0,0,3682.74471791093,0,0,0,4064.28628487823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85221.5610414504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_48","BG_16_48",0,0,0,0,110554.827636341,0,181130.199483295,8650.34700406785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.445101984247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.952666969073,0,0,0,0,0,0,0,0,31666.3450254193,10101.0083915612,0,0,0,6204.21148228543,0,1574.47640825369,8122.52809169482,0,0,0,0,0,0,0,0,0,0,0,1142.62892337322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_49","BG_16_49",0,0,0,0,0,271.43786652226,201697.946671972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.062652117775,0,0,0,0,0,0,0,0,116.095991279542,0,0,0,0,0,0,0,0,23910.4665981021,25597.5038867743,0,0,0,4098.7839886358,0,1431.7641742546,7001.50270850486,0,0,0,0,0,0,0,0,0,0,0,95658.5619882707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_5","BG_16_5",0,0,0,0,0,85867.5448542348,0,0,0,0,0,0,0,0,46082.5942819154,0,145.854210313254,0,0,132522.816635465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48584.7778394469,14897.954958985,0,0,0,6850.32538478903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.350165403492,16844.8885877123,0,0,1169.4023248196,1437.33029493945,0,0,3094.13209878621,0,0,0,0,0,0,1803.11201695444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_50","BG_16_50",0,0,0,0,0,63995.8697012219,113778.789663285,0,0,0,0,0,0,0,0,52300.5418508662,0,0,0,0,0,0,0,0,0,0,0,797.204542142155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.758602833833,0,0,0,0,0,0,0,0,4022.91754893872,0,0,0,6214.54303498659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114488.17301274,0,0,0,0,0,0,0,0,3768.39244951076,0,0,0,0,0,0,0,0,0
"BG_16_51","BG_16_51",0,0,0,0,0,23259.2233091009,8980.8334249825,116486.123260807,0,0,0,0,0,0,0,13628.5595194393,4610.50326274695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22710.3651402414,19156.1913440583,10128.6678400928,0,21853.8869532636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2703515673628,0,0,0,0,13450.2614644962,0,0,0,182.562343393277,7473.48488208578,0,744.702334489787,8186.65093215077,0,0,0,0,0,0,2113.86594553249,0,0,0,0,86263.903719443,0,0,0,0,108.953835237645,0,0,0,0,0,0,0,0,0,619.932719797312,0,0,0
"BG_16_52","BG_16_52",0,0,0,0,57971.6075267085,0,120491.099753633,45937.8624133214,0,0,0,0,0,0,0,24962.0285181055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4981.77437087497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10566.4789112512,7322.27175269749,0,0,0,14272.3539213034,0,0,10317.0783729519,0,0,0,0,0,0,0,0,0,0,0,63177.4751685246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_53","BG_16_53",0,0,0,0,0,0,222984.730997612,18544.6715312116,0,0,0,0,0,0,0,0,11778.0252865101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28419.9680669442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11877.5076889094,9627.28715750545,0,0,1426.81042526385,11837.1677382202,0,0,14936.8758417511,0,0,0,0,0,0,0,0,0,0,0,19051.2336006478,0,0,0,0,9515.79952926386,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_54","BG_16_54",0,0,0,0,22.7506028390137,35130.7796528261,103035.075211984,0,0,0,0,0,0,0,0,344.741835367457,71325.71661786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806.645279570996,0,0,0,0,0,0,0,0,60.5845535345883,4722.8014244354,0,0,2676.3831662309,3325.14277585822,0,143.172018183767,1129.81790879237,0,0,0,0,0,0,0,0,0,0,0,121458.878249527,0,0,0,0,15817.6320764941,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_55","BG_16_55",0,0,0,0,185703.528963507,55301.8717317685,1096.75899532824,0,0,0,0,0,0,0,0,40024.9454455905,51.5596021375955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13827.7821650925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.356438154038,0,0,0,0,0,0,0,0,15492.8257757051,6988.18779092698,0,0,854.6356289426,12622.498680997,0,1604.8970939284,14459.62980353,0,0,0,0,0,0,1749.29658325735,0,0,0,0,360.314053140471,0,0,0,0,9352.8815883619,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_56","BG_16_56",0,0,0,0,1439.65155796909,12810.3999743502,188206.08959318,0,0,0,0,0,0,0,0,13415.1615873987,0,2524.13901422877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3347.22568100536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17098.5729772839,10926.5731201344,0,0,0,4475.45394243591,0,0,4615.6498055264,0,0,0,0,0,0,0,0,0,0,0,100319.989764977,0,0,0,0,821.042325594282,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_57","BG_16_57",0,0,0,0,0,0,58078.5108199858,0,0,0,0,0,0,0,0,0,36252.1246440349,13761.6448710887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445.07472108981,0,0,0,0,0,0,0,580.797940203661,0,0,0,0,0,0,0,0,0,0,0,0,31.6787528791009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218884.115855725,0,0,0,0,28965.9193912145,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_58","BG_16_58",0,0,0,0,42808.9567841754,6883.30712389474,121446.827314472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25889.0905102629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22941.8556827419,0,0,0,0,0,0,0,1454.89694389815,0,0,0,0,0,0,0,0,12325.1875923127,9643.11875611951,0,0,2354.3678354323,6949.91211045909,0,388.906902327454,8446.43878201905,0,0,0,0,0,0,8053.93349444315,0,0,0,0,90211.0203412349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.174819351503,0,0,0
"BG_16_59","BG_16_59",0,0,0,0,0,0,137477.365521054,0,0,0,0,0,0,0,0,0,0,0,0,3965.94076814704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415.78047004595,0,0,0,0,0,0,0,0,0,0,0,612.306826270956,0,0,0,0,0,0,0,0,15103.8621559873,23686.1532334698,0,0,0,7909.18999687945,0,506.742435319841,10094.1772056977,0,0,0,0,0,0,1840.0611713801,0,0,0,0,156844.718101488,0,0,0,0,543.669246760299,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_6","BG_16_6",0,0,0,0,0,30851.7413694132,83233.1119647057,6939.53330890228,0,0,0,0,0,0,0,0,0,0,0,3228.08777510399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177559.552011335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4215.58106568152,0,0,0,0,13387.9583840014,7061.7153919792,0,0,2347.36406099751,8753.1983730735,0,0,15310.9796540402,0,0,0,0,0,0,7111.17163774607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_60","BG_16_60",0,0,0,0,0,87661.7909353347,25483.0058370872,0,0,3741.93443399395,0,0,0,0,0,18341.0368532079,0,0,0,60881.0063526722,0,0,0,0,0,0,1757.84324347654,0,0,0,0,0,0,0,0,0,19613.7780622973,0,0,0,0,0,0,0,0,2647.27344145109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.781122301974,0,0,0,0,0,0,0,0,21101.1028781519,0,0,1093.39976648477,0,0,0,0,0,0,0,0,39327.3557860978,1350.47781047542,0,0,3787.61284934925,3315.44217116665,0,1017.15980400076,4859.83555363737,0,0,0,0,0,0,0,0,0,0,0,41365.1575706186,0,0,0,0,22525.0958375568,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_61","BG_16_61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12541.8597140731,0,34887.1954083809,0,125855.336781168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24289.1659906411,0,0,0,0,12939.512853256,48450.1168408684,0,0,2017.72584280266,13462.2494033033,0,0,5828.7322660612,0,0,0,0,0,0,6390.65423751668,0,0,0,0,1111.02772779077,0,0,0,0,24452.9952102014,0,0,0,0,0,0,0,0,0,47773.4037562305,0,0,0
"BG_16_62","BG_16_62",0,0,0,0,15515.5847527737,0,0,80649.4697067844,0,0,0,0,0,0,0,50618.9189417351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72813.5473437201,15050.362024721,0,47175.6314759868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63111.1781776208,0,0,6298.37250605787,4456.48545792554,0,0,4310.46255937538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_63","BG_16_63",0,0,0,0,0,64844.3837503385,45608.0103284785,19950.6149156696,0,0,0,0,0,0,0,38947.9738433481,59419.7778072882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30728.9225945138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55214.6550202544,0,0,1185.3296887319,8782.55238761454,0,956.943476615981,6599.61155639063,0,0,0,0,0,0,0,0,0,0,0,17589.7074600795,0,0,0,0,10171.4075454331,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_64","BG_16_64",0,0,0,0,0,50240.6225519543,193487.952763222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.318944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11568.428186473,18504.6802393126,0,0,0,8406.92394999753,0,961.429288370385,7567.76783848471,0,0,0,0,0,0,0,0,0,0,0,63721.7352317871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4240.24051494866,0,0,0
"BG_16_65","BG_16_65",0,0,0,0,0,62308.4220311984,12713.1726853895,0,0,0,0,0,0,0,0,19632.8449766712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26191.9069317824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.266964449385,0,0,0,0,0,0,0,0,23792.8311776442,14104.8114365581,0,0,317.698324564847,16202.7439875186,0,3888.34659448947,17230.1592679642,0,0,0,0,0,0,6693.72130274445,0,0,0,0,5183.19536216876,0,0,0,0,16588.8101380499,0,0,0,0,0,0,0,0,0,134934.002468036,0,0,0
"BG_16_66","BG_16_66",0,0,0,0,28480.4247246942,65838.5844157252,66849.787589404,0,0,0,0,0,0,0,0,0.338142796925236,0,48568.4019432881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.628264362597,0,0,0,0,0,0,0,0,19653.5823269564,8440.9636880518,0,0,2010.20656058342,8424.25631441591,0,814.338488925006,4614.77466287778,0,0,0,0,0,0,0,0,0,0,0,90908.8419250171,0,0,0,0,10213.6847490064,0,0,0,0,0,0,0,0,0,5006.24884386188,0,0,0
"BG_16_67","BG_16_67",0,0,0,0,0,0,133208.810121321,45.0751997178444,0,0,0,0,0,0,0,0,0,109786.468305584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26615.5239949698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21488.6917660427,20031.3710138449,0,0,0,10694.8242835423,0,0,6856.1092609704,0,0,0,0,0,0,0,0,0,0,0,28047.2177992394,0,0,0,0,3225.93734760618,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_68","BG_16_68",0,0,0,0,0,10082.6679406137,79276.8812031643,54546.9287440105,0,0,0,0,0,0,23881.331628978,0,0,17032.5839238456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46615.2514249071,0,0,0,0,0,0,0,1110.22561226868,0,0,0,0,0,0,0,0,20423.9063423251,33480.6307907157,0,0,0,9718.70990643639,0,931.524329670987,6736.18413702484,0,0,0,0,0,0,5807.04163837129,0,0,0,0,50356.1103156705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_69","BG_16_69",0,0,0,0,0,0,101479.363417059,4426.26349590802,0,0,0,0,0,0,8313.4396133721,0,0,0,0,5.89107232209696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40408.9206133872,0,0,1310.23212371223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48346.2974102886,0,0,0,17045.6874776863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29052.1751687335,56738.1042141543,0,0,1003.20002097073,17581.0668086915,0,34.4961278580981,12090.4866160307,0,0,0,0,0,0,20310.9746060465,0,0,0,1853.47600766395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_7","BG_16_7",0,0,0,0,0,28173.6276668149,154109.189956206,26660.7595831464,54526.9186415541,0,0,0,0,0,0,0,43185.624923431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38726.3382252857,0,7810.17745860094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.366719163389,0,0,0,1070.28594916963,0,0,0,0,0,3214.22400255276,0,0,2271.49641493245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_70","BG_16_70",0,0,0,0,0,0,80084.6894090846,0,0,8219.02497528218,0,0,0,0,0,1815.96965938121,0,0,0,2098.40827337122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14890.9211177465,0,0,0,0,0,0,0,0,96.9420116377964,0,0,72863.1564764479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36187.9095650494,0,0,0,0,0,0,0,0,51110.4978308507,0,0,1113.94017625788,0,0,0,0,0,0,0,0,11869.9199047061,28732.0562702901,0,0,0,66.6566820362679,0,1232.09171993477,1785.95991868521,0,0,0,0,0,0,0,0,0,0,3549.27965592218,44282.5298062412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG_16_71","BG_16_71",0,0,0,0,0,0,60072.3085818826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246229.055334911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11264.8936188365,534.736536115294,0,0,8464.9265588997,2637.42093266432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30796.7798804272,0,0,0
